9FwBhxhuLTg,[120:180],[120.0:139.855],A man is making an assembling
9FwBhxhuLTg,[120:180],[139.855:159.71],A man is making an assembling
wZe7P9N95Dk,[0:60],[25.21:54.32],A man unboxing ipod
ZLNAyl9YnGc,[120:180],[126.16:149.735],the lady who is on kitchen talking about fat features of a  food item
ZLNAyl9YnGc,[120:180],[149.735:173.31],the lady who is on kitchen talking about fat features of a  food item
XsiqGeFG6dc,[60:120],[71.75:99.47],A woman stitches some rope
I8vkFCUMgBI,[0:60],[39.0:55.8],A guy is sitting in the car and showing the clocks and talking.
uOsRyUMSE7E,[120:180],[120.0:129.48],The man drives his car and says to Jake that he threw the grenade.
ZJ_XcVrQWjc,[0:60],[0.0:22.51],The introduction to a tutorial on how to draft a full circle dress
OaiiHF_4WpI,[60:120],[63.3:68.4],The woman pours milk into the saucepan.
lRr4ZArujoA,[60:120],[68.98:87.25],coffee make on properly
lRr4ZArujoA,[60:120],[87.25:105.52],coffee make on properly
X9zBYw7bv60,[0:60],[8.1:29.71],the women showing preparing for how to make pumpkin
X9zBYw7bv60,[0:60],[29.71:51.32],the women showing preparing for how to make pumpkin
j3edrGKbXLY,[180:240],[200.76:225.12],the woman explain  new model cloth
XTroA7mPpR0,[60:120],[68.31:87.24],a lady measuring and marking the  clothes by a pointer
XTroA7mPpR0,[60:120],[87.24:106.17],a lady measuring and marking the  clothes by a pointer
Uv7YWVEVYgk,[120:180],[132.35:157.045],THE YOUNG MAN EXPLAINED THE TILES ON THE FLOOR
Uv7YWVEVYgk,[120:180],[157.045:181.74],THE YOUNG MAN EXPLAINED THE TILES ON THE FLOOR
EtmTI016RNw,[60:120],[82.16:96.01],the woman is marked 0 to 4 inch tape
7X4BJyTMJFM,[0:60],[16.21:27.61],A man discusses a style matter for men.
aG3L0opz5t0,[0:60],[11.7:39.0],The video is play in REAL EYES CHANNEL.
ijjxdomjezc,[60:120],[66.71:95.97],she explain and show the healthy cooking and natural thing
cGeZb7T0lkA,[60:120],[70.2:96.01],The woman added the yogurt to the peanut butter and mixed it together.
ruTU8CcX6_s,[60:120],[66.47:100.35],The woman explain how to tasty healthy cooking
ak6fU7Acxi4,[120:180],[120.0:154.39],someone is making a recipe
MpCjsU7m8wU,[60:120],[60.0:65.86],The girl cuts her fruit into smaller pieces
qqJivCY_1bY,[180:240],[201.61:232.52],A woman stitching the clothes
McWgomYJOLM,[180:240],[188.04:216.48],The woman explain how to making  tasty coffee.
KOHPJoGWD6g,[120:180],[122.4:150.91],A woman talking about hankybook.com
MEPjBsp0ZgQ,[120:180],[126.79:152.64],more friends are dancing for a song in the clip
066VTcdNc9Q,[0:60],[14.1:45.6],The woman explain how to making  tasty healthy pumpkin
2oxyN8K5nhw,[0:60],[49.82:57.93],The woman measured a piece of fabric with a tape ruler
BhVjPy4Vof4,[180:240],[184.9:210.8],In this video both are prepare a some kind of food
BhVjPy4Vof4,[180:240],[210.8:236.7],In this video both are prepare a some kind of food
uy4pTnmuMx4,[0:60],[50.0:60.0],circle skirt with attached bodice examples sewing video
S5cqRancGW0,[180:240],[190.79:198.89],the woman making juice in mixie
293I-bux53s,[180:240],[217.94:229.67],Two women show why you only put a quarter teaspoon in each packet.
hFf70e2ysQk,[0:60],[37.52:44.12],the woman describes about how to make circle type skirt patterns
VmnPQl85iRM,[60:120],[60.0:92.34],A man talks about a green phone case which is in the packaging on the table in front of him.
IqMYLSyMvMw,[0:60],[0.0:20.71],a man and an old woman talking
IqMYLSyMvMw,[0:60],[20.71:41.42],a man and an old woman talking
oMHRDCxIW8Y,[0:60],[30.3:36.3],in this video the woman cut a cloth with a help of scissor
f_pB_GAoMCc,[120:180],[127.51:149.735],she explain and show the healthy drink and natural thing
f_pB_GAoMCc,[120:180],[149.735:171.96],she explain and show the healthy drink and natural thing
OLl8hN3-M0o,[180:240],[204.68:223.19],The woman cut the size for paper.
OLl8hN3-M0o,[180:240],[223.19:241.7],The woman cut the size for paper.
35UH_YYKdI0,[60:120],[60.0:89.33],Someone is marking some measurements
JouKVThRCz4,[180:240],[205.6:236.45],A woman making some ice cream
JHUciJ9dz-M,[0:60],[31.81:54.02],A woman in a kitchen reads a recipe on her phone and opens a can of pumpkin.
APnjS2XtbBs,[120:180],[138.88:149.53],The narrator discusses a charging product used for a phone.
X9zBYw7bv60,[180:240],[190.55:196.98],A woman sprinkles cinnamon on top of two pumpkin spice lattes.
aXENoVvUryw,[120:180],[151.97:166.89],A guy is folding up the fabric along the green lines.
kmMA7jTPBPk,[120:180],[139.64:161.55],crafts with clothes - must watch and try- hill side
le9ZUonNgu4,[0:60],[8.1:20.7],A substance is piled onto itself and woman presses holes into it with her fingers.
iZsDUt3vMzg,[0:60],[0.0:10.8],The young boy is reviewng some cell phone cases.
yZd2KP9kyh0,[180:240],[180.0:186.19],The women talks about the thickness of a pizza
zIROSW0VaeY,[60:120],[65.45:92.4],The lady cut the cloth using Scissors.
rEJikctg_h4,[120:180],[152.92:164.5],A guy is whip the egg white with the electric whisk to be creamy.
YtnyHtHBnjk,[60:120],[60.0:78.875],cooking a woman taking some measurements
YtnyHtHBnjk,[60:120],[78.875:97.75],cooking a woman taking some measurements
xKXoJTAZtZo,[60:120],[91.58:96.13],the lady is wearing black shoes.
E-n8FkQtPfk,[60:120],[66.46:84.135],"The man explain car air condition,break, safety travel"
E-n8FkQtPfk,[60:120],[84.135:101.81],"The man explain car air condition,break, safety travel"
ZeUQaKU8u3c,[60:120],[60.0:84.6],A woman is making a explanations
E-n8FkQtPfk,[120:180],[141.02:170.76],A man describes how to drive car
nSalxxUpu_0,[120:180],[120.0:126.16],The woman discussed the purity of her ingredients.
UK8IUB7VKhY,[60:120],[80.44:101.18],women making food remedy
2QickctU67w,[120:180],[120.0:146.5],He is making a phone attachment
TaG8A9lqqFE,[120:180],[148.66:160.06],Food ingredients are placed onto a sheet of parchment paper.
Yu04GB3cYZY,[0:60],[0.0:19.21],a girl explaining how to cook some meals
Yu04GB3cYZY,[0:60],[19.21:38.42],a girl explaining how to cook some meals
hKLetfFHGtg,[120:180],[132.28:138.73],blending machine color was yellow
yjHC8NC3Sck,[180:240],[200.11:230.12],car simulator game is on really good
jlO5Y-jrIho,[180:240],[211.29:232.15],A person with long fingernails uses her hands to guide fabric through the needle of a sewing machine.
dH5pM0eTVwA,[60:120],[70.5:99.32],the man review the smart watchr and explain
mszbEJSoIUs,[0:60],[17.71:38.87],The Woman told for dog maintain and makeup the dogs.
mszbEJSoIUs,[0:60],[38.87:60.03],The Woman told for dog maintain and makeup the dogs.
dPue6ddFkGQ,[120:180],[161.91:181.63],The woman cuts up the straight line to prepare the skirt for a zipper
l-ToGfn8rZ4,[60:120],[66.4:96.27],She prepares a cappuccino
6H4wmoeOQAQ,[0:60],[45.92:60.03],The lady in pink top is putting the ingredient to the glass bowl to mix.
Jhi3jlFFPjw,[0:60],[0.0:17.56],someone making some homemade smoothie
Jhi3jlFFPjw,[0:60],[17.56:35.12],someone making some homemade smoothie
19x7C40dF5k,[0:60],[29.1:57.0],the man is opening the parcel using the scissors.
yZd2KP9kyh0,[120:180],[135.44:168.47],A woman mixing egg with her food
UrYenIa9gm8,[180:240],[214.65:223.32],The woman rips a piece of silver tape into halves.
n9e24yHg6L4,[0:60],[31.5:36.9],Xbox game joystick
JzqunS8AkXw,[60:120],[107.55:109.99],The cook and his assistant cracked eggs into a standing mixer.
drrrEjzJLI8,[120:180],[127.27:160.39],The man explain how to the Bluetooth watch usage
zIROSW0VaeY,[120:180],[138.41:152.59],The woman is making a video about braiding some crafts together.
R3pvmtzvjt0,[0:60],[16.2:27.0],Small child review about the small ipod.
hYzuIMcFSSc,[60:120],[81.79:102.02],The man making the coffee powder mixed.
hYzuIMcFSSc,[60:120],[102.02:122.25],The man making the coffee powder mixed.
Vr3YXUSe_fU,[120:180],[150.25:172.79],a lady explains an alternative to keep your dog cooled
n9e24yHg6L4,[120:180],[120.38:130.54],He was operate his video play game but it was good function.
290_odLK1os,[60:120],[62.47:73.88],"The woman turns on the burner, and stirs the contents of the pan with a wisk."
j4ctoypGb-Y,[180:240],[180.0:198.49],The woman is demonstrating how turn the fabric into a skirt.
BalRx5RQyTk,[0:60],[15.6:47.11],A guy is sitting in the car and pushing the paddles with his feet.
xijGkv_dFfU,[60:120],[67.02:83.5],A woman pours liquid from a pitcher into a jar with cheesecloth over the mouth of the jar.
9NlVnDvpwl8,[120:180],[120.0:134.05],The woman is describing what you will need for the project.
OaiiHF_4WpI,[0:60],[0.0:22.8],A VIDEO ON LESS EXPENSIVE DRINK RECIPE.
OaiiHF_4WpI,[0:60],[22.8:45.6],A VIDEO ON LESS EXPENSIVE DRINK RECIPE.
SrMusrwp2N0,[0:60],[25.51:55.82],A woman describes about the cloth
BdRys8O53fs,[60:120],[60.0:65.24],Two dogs are seen next to the table.
R8dCSDUe_lw,[0:60],[0.0:33.31],A black screen is shown as blue lines begin to radiate from the center and then some words are showing the witch say video tutorials
FGY-0urq2xk,[0:60],[0.0:6.9],A woman introduces pumpkin spice lattes to her vieweres.
kheaGoDPXxo,[120:180],[126.0:156.01],the women showing and explaning how to cut the cloth
rJdn6KsrlJw,[120:180],[149.02:154.58],The woman uses a marker to connect the dots on the fabric creating an arched line.
zkh2ooeNxRE,[0:60],[27.91:34.82],A guy with black top is putting a bottle of wine on the blanket.
Tq2uk40r9SI,[0:60],[7.5:12.9],The trees emotion turned from sad to happy.
KJozU0h5lao,[60:120],[80.09:111.94],A woman folding the papers
QQaESuTLmWA,[0:60],[8.7:30.61],tissue paper is not proper visible
QQaESuTLmWA,[0:60],[30.61:52.52],tissue paper is not proper visible
fn-8lbkBLnQ,[60:120],[60.0:94.7],in this videos advertising mobile for sale.
T0XXp0iIF-Q,[0:60],[0.0:24.31],the video is about cooking tutorial using the sugar and almond powder.
IlNEHPEuwNE,[60:120],[91.86:120.29],textile work on to her
_l5VE2_z0dw,[0:60],[32.41:60.03],this video was to some one to him this making to him.
C-eig9idmqY,[180:240],[186.95:200.22],The woman explain how to stitched cutting  method
KXKPp7SYwA8,[120:180],[125.18:143.775],The woman explain how to stitched cutting  method
KXKPp7SYwA8,[120:180],[143.775:162.37],The woman explain how to stitched cutting  method
O-7IZiOqCpU,[0:60],[9.9:25.21],A man sits in a driver's seat and is shown using his foot to press a pedal and release it.
yFwuFT9WhWo,[180:240],[182.76:214.96],A woman cooking pumpkin and other dishes
BWYsGh8BPlo,[120:180],[127.8:159.32],The man explain how to tasty coffee
_G86bfBkcyI,[60:120],[60.0:93.02],A guy talks about the racing game that he's playing which is displayed on the screen.
qFA22qOa32k,[60:120],[60.0:94.61],how to make a skirt
JEp_L4xgdn0,[60:120],[65.13:70.93],in this video the person describes the specifications of ipod
DIYEakIX5iA,[0:60],[26.71:60.03],The person driving the bike fastly.
dBS3APeM5eY,[60:120],[60.0:66.1],a women removing the lid off of a small can
cPj9XXW25GA,[0:60],[11.1:29.55],The man drved to small road.
cPj9XXW25GA,[0:60],[29.55:48.0],The man drved to small road.
qJB_eV0lK9s,[0:60],[0.0:22.51],A woman is making an explanation on how to make fruit juice
8c7bceMaFTY,[120:180],[142.54:162.29],The woman is demonstrating how to create a jar of pumpkin spice scrub as a gift idea.
g3gH_362QfM,[120:180],[120.0:125.48],A motorcyclist is speeding up on the roadway
oMHRDCxIW8Y,[120:180],[129.61:161.52],The woman explain how to stitched method
LbggCGIApz8,[0:60],[12.01:37.22],car simulator game is on really good
_vGh-6Ms-io,[0:60],[19.51:42.31],dress on make a rich outfit
ud16GninugA,[120:180],[141.81:168.53],The lady made by the cloth and cutting the cloth.
rwWewvv13X4,[120:180],[120.0:127.31],The lady uses a liner and describes her own liner
MR5iFgJBpYk,[60:120],[60.0:83.56],video on how a double clutch works
MR5iFgJBpYk,[60:120],[83.56:107.12],video on how a double clutch works
0R_SiiojI04,[60:120],[64.02:80.39],A woman is scooping white bath butter and discussing scents to mix with it.
wtsGu8yHo2w,[60:120],[60.0:66.76],The man describes the optimum level for protection of his device
AbU0jcKkb_Y,[120:180],[121.17:139.69],the man was driving and he wearing sun glass
92CTnQyhBWM,[180:240],[185.88:204.125],the girls explaning and showing how to cut the cloth
92CTnQyhBWM,[180:240],[204.125:222.37],the girls explaning and showing how to cut the cloth
24NTBaMrlSM,[120:180],[131.84:159.77],the little boy showing the how to download the game
IA5vIEwBnz4,[0:60],[41.11:50.12],3/4 cup flax sedd put it in bowl
mszbEJSoIUs,[120:180],[136.95:160.98],A woman adds ice to a cup before sharing a few cubes with her dogs.
3BM-omro0Cg,[60:120],[73.72:93.83],A man tips over a potted tree and forcefully taps it for easier removal from the pot.
NX6KRRZ0Fb8,[120:180],[120.0:126.04],The woman described how she is to use fabric.
GRSQLDTrt7g,[0:60],[40.52:55.22],A guy is putting the packet of the coffee powder into the mug.
hAMaeS6uy00,[60:120],[60.0:66.06],The kid says he doesn't know how the app popped up.
Hooq28YHfPs,[120:180],[142.19:148.04],Whipped cream is piped onto a drink.
mLS_Bwl9J8U,[0:60],[0.0:31.21],The Asian boy sits in a car and talks about how he's going to describe everything he knows about something.
qDqWNpHvomk,[180:240],[180.0:201.9],The woman added a half cup of frozen peas and stirred it in the pot and then let it cook.
dE9olMwxdpI,[180:240],[189.43:213.005],In this video he is explain in draw and maths to explain
dE9olMwxdpI,[180:240],[213.005:236.58],In this video he is explain in draw and maths to explain
wOAWWJTqMSg,[180:240],[188.02:210.23],A person picks up and shows details of miniature drinks.
JDqoV6U_Ltk,[180:240],[180.0:200.38],boys some indian boys making video in a local market
JDqoV6U_Ltk,[180:240],[200.38:220.76],boys some indian boys making video in a local market
eEI4xnYFRV4,[180:240],[188.78:207.25],The woman explain how to tasty healthy cooking cake
eEI4xnYFRV4,[180:240],[207.25:225.72],The woman explain how to tasty healthy cooking cake
6R9PB2lzMz4,[0:60],[0.0:7.5],the mans said he will show us how to double clutch in a manual car
E4hCCnFdlzk,[180:240],[182.43:195.51],check the length of the cloth using inch tape
OaiiHF_4WpI,[120:180],[120.0:149.07],The woman is very good explain recipe for chai tea.
H5npXLHbfVU,[180:240],[204.49:222.48],The man talk about the homemade pumpkin spice latte and the ingredients.
H5npXLHbfVU,[180:240],[222.48:240.47],The man talk about the homemade pumpkin spice latte and the ingredients.
EGlBXyasdBU,[0:60],[44.4:54.0],A lady is sorting out all different coloured fabric on the table.
O-7IZiOqCpU,[180:240],[180.0:186.77],The man is describing how to use his clutch.
T-_3Qvo7xq4,[0:60],[0.0:12.3],The woman introduced how to tie a scarf by sharing ideas.
j3edrGKbXLY,[0:60],[26.7:41.4],The woman talked about the materials needed for a costume skirt creation.
FoSrFPwr3PU,[180:240],[180.0:208.625],how to make dog treats
FoSrFPwr3PU,[180:240],[208.625:237.25],how to make dog treats
e0ExvTC0xIw,[180:240],[180.0:189.35],The woman is cutting out some cookies and putting it on the pan.
fYG77mTZ0y8,[0:60],[42.6:60.0],The man is using a french press with hot milk to make froth for a pumpkin spice latte.
lIWf2vb7FPs,[180:240],[200.18:213.93],Places a little bit of water at the top and bottom to glue handle onto clay cup
u9goOWT-Mc8,[0:60],[0.0:19.505],someone is making a recipe
u9goOWT-Mc8,[0:60],[19.505:39.01],someone is making a recipe
XUJ-N15nlFc,[0:60],[2.1:19.81],How to make a mp3 arm band
XUJ-N15nlFc,[0:60],[19.81:37.52],How to make a mp3 arm band
C-eig9idmqY,[60:120],[60.0:93.53],home sewing demostration
2h53otOBTsI,[60:120],[60.0:92.73],A woman gives steps on how to fix an item that she is handling with a red painted nails.
LVNHGue_aWI,[120:180],[145.19:162.945],The man is very good explain recipe for cooking.
LVNHGue_aWI,[120:180],[162.945:180.7],The man is very good explain recipe for cooking.
Wbb_OE3uvYQ,[120:180],[120.0:140.1],A man is playing with his pets
etg-SIZ8j80,[0:60],[13.5:37.8],Two women were making interview
BVA3SX87g48,[0:60],[32.1:60.0],the boy sitting in the chair saying about the phone in his hand.
a3jWc4ZLLxY,[120:180],[125.48:151.36],In this video he is explain to how to labtop to smort phone chare
a3jWc4ZLLxY,[120:180],[151.36:177.24],In this video he is explain to how to labtop to smort phone chare
e4BSImV54cA,[180:240],[188.64:213.165],face mask is being stitched by a lady which is blue color
e4BSImV54cA,[180:240],[213.165:237.69],face mask is being stitched by a lady which is blue color
4CtIdyTcN6Q,[0:60],[18.61:29.11],The host reviews an iPod case that was purchased from Amazon.
jrMGo4VIaCg,[120:180],[128.74:162.5],The woman explain how to tasty healthy cooking cake
ZH6Kt5z0Has,[180:240],[219.47:240.73],A person is demonstrating how to put a case on the iPod Nano.
jlO5Y-jrIho,[120:180],[136.85:160.02],The woman is showing how to cut the fabric out for a shirt.
VQfH04X4wa8,[60:120],[84.69:117.71],A man puts the iphone into the stand
JUplRdGo-zM,[60:120],[60.0:75.85],a man is making an explanation
gHlWSH4X0rw,[120:180],[138.02:147.93],How to video on second filtration of maple sap to make maple syrup using coffee filter.
8kr8AiMn_kU,[0:60],[0.0:22.5],making how to make a round skirt
8kr8AiMn_kU,[0:60],[22.5:45.0],making how to make a round skirt
kQl0WoCkYWM,[60:120],[62.14:82.28],A person uses scissors to deconstruct a jewel case for a compact disc.
ZlbMTPt7zgw,[60:120],[71.33:78.07],The lead car crashes.
8ylxUDw8X50,[60:120],[60.0:86.285],she's talking about size abut product
8ylxUDw8X50,[60:120],[86.285:112.57],she's talking about size abut product
_vGh-6Ms-io,[120:180],[128.29:146.095],The woman explain how to cutting the dress
_vGh-6Ms-io,[120:180],[146.095:163.9],The woman explain how to cutting the dress
XUJ-N15nlFc,[120:180],[156.23:176.02],A young man wears a trimmed sock as an armband.
g3gH_362QfM,[60:120],[60.0:88.65],the man is driving the bike wearing helmet and gloves.
IdzDjlB8Jgk,[120:180],[130.31:136.68],the lady ironing with the help of iron box
C0qegcMfHKc,[120:180],[123.7:133.25],The boy is playing pubg game
drrrEjzJLI8,[0:60],[8.7:37.81],The man explain how to Bluetooth watch
SxQhZ4I735A,[180:240],[180.0:185.8],a video intro with subscribe introductions and panels is shown
h7fT-htvVuw,[180:240],[194.6:215.135],The woman is making the egg prepare cook and explain.
h7fT-htvVuw,[180:240],[215.135:235.67],The woman is making the egg prepare cook and explain.
vsIO4RgCB88,[120:180],[149.74:180.7],The man talking in the video.
tbiDm5S4d8E,[180:240],[193.88:211.39],The man explain mobile phone cover usage
tbiDm5S4d8E,[180:240],[211.39:228.9],The man explain mobile phone cover usage
xKXoJTAZtZo,[120:180],[127.7:152.045],This video to mathamatics solve the problem in she is explain in that video
xKXoJTAZtZo,[120:180],[152.045:176.39],This video to mathamatics solve the problem in she is explain in that video
rAZ7NZLpewI,[0:60],[17.1:29.7],A guy with red top on is sitting on the chair and talking with lots of hand gestures.
6H4wmoeOQAQ,[60:120],[71.76:99.82],Two methods of mixing milk without an espresso machine.
ukIn-pL1ups,[180:240],[205.25:220.46],The woman is showing how to cut and sew a waistband together.
L1KFOK-CkMA,[180:240],[180.0:186.79],The man talks about how he goes into sixth gear.
cPj9XXW25GA,[60:120],[61.2:90.61],Perfect way of shifting gear
cPj9XXW25GA,[60:120],[90.61:120.02],Perfect way of shifting gear
M3ktihxb9-I,[180:240],[189.87:210.845],The woman is prepare the juice.
M3ktihxb9-I,[180:240],[210.845:231.82],The woman is prepare the juice.
O2VAgg2WN-Y,[180:240],[193.38:205.25],A woman uses a pattern to cut fabric for a skirt.
KG1_l0EapJU,[0:60],[7.8:32.1],crazy minnion mobile cover
KG1_l0EapJU,[0:60],[32.1:56.4],crazy minnion mobile cover
5GaeXZXLCMg,[120:180],[120.0:153.96],someone is making a recipe
kmMA7jTPBPk,[0:60],[41.72:59.73],the man show printing and explain about
LBYTaJqHr4c,[0:60],[28.81:35.42],Someone is pouring milk into a large glass bowl.
RYeLB3NNG0A,[180:240],[184.63:202.21],textile work on to her
RYeLB3NNG0A,[180:240],[202.21:219.79],textile work on to her
Fgz8jQEF590,[0:60],[0.0:6.0],App reviews intro video is displayed with graphics.
u7k4zZrlzpI,[0:60],[9.3:42.0],The woman explain how to radius weight
3oV9jyNYTpE,[0:60],[0.0:29.71],A woman is making a recipe
YfqKMubKUfE,[0:60],[7.65:35.24],The woman explain how to making tasty coffee
OisExPML78k,[60:120],[63.94:90.935],A video on unboxing an ipod and it is features.
OisExPML78k,[60:120],[90.935:117.93],A video on unboxing an ipod and it is features.
dBS3APeM5eY,[0:60],[0.0:5.4],The woman mixed ingredients while talking about making yogurt.
fJCQMHLZqGY,[180:240],[182.37:199.57],A child presses interlocking toy parts into one another.
JDqoV6U_Ltk,[60:120],[60.0:67.32],A woman is talking to a man about his products
u5Vd3d5SGjM,[180:240],[185.84:209.51],The man show traditional cookies testing.
HIbg8I8INvI,[180:240],[180.0:186.08],You can post facebook pictures on her links listed below the video.
0R_SiiojI04,[120:180],[122.1:131.41],The list of ingredients to make your own scrub.
e4BSImV54cA,[120:180],[134.48:159.75],The woman explain how to stitched dress
QdG6TUCyz1I,[60:120],[76.76:83.87],A guy in checked top is pouring the drink from the jar to the glasses.
BRp-l65V2mQ,[180:240],[214.55:221.34],the woman was wearing ring in left hand
xHKVD0hKWIc,[60:120],[60.0:65.88],The cook began pouring the milk into the pot slowly.
9FwBhxhuLTg,[0:60],[52.21:60.02],A man is getting ready to demonstrate a universal adapter for the his iPhone dock.
QCE1jhH7UG4,[180:240],[214.41:237.05],A woman demonstrates how to use tailor chalk and a clear ruler to mark where a new hem will be.
pzYd7tvlEXg,[60:120],[87.4:121.56],The girl talk to half  of the draw ing
xHfzVz1N-do,[0:60],[5.1:26.56],cooking the natural food
xHfzVz1N-do,[0:60],[26.56:48.02],cooking the natural food
VQfH04X4wa8,[120:180],[120.0:136.7],a man is making an explanation
cYo2f7DLKX0,[120:180],[127.97:147.435],the man review the iphones and explain
cYo2f7DLKX0,[120:180],[147.435:166.9],the man review the iphones and explain
C0qegcMfHKc,[60:120],[68.62:86.165],the man explain how to play  video game
C0qegcMfHKc,[60:120],[86.165:103.71],the man explain how to play  video game
qFA22qOa32k,[180:240],[188.85:208.7],this video was starching trailor in this videos.
o8bt8m5ACHQ,[180:240],[198.87:217.44],A stretch stitch is used to sew two pieces of stretchy fabric together.
mTGQ28Jgvbc,[180:240],[191.37:208.89],she explain and show the healthy cake
mTGQ28Jgvbc,[180:240],[208.89:226.41],she explain and show the healthy cake
nvaBI_gNtuY,[60:120],[60.0:94.14],how to make dog treats
bTAbO1E3vbM,[120:180],[135.91:147.91],A unique fabric pattern is shown and measured out.
Ak7jyLjA-Pw,[60:120],[60.0:77.805],a woman making an explanation in a room
Ak7jyLjA-Pw,[60:120],[77.805:95.61],a woman making an explanation in a room
KXKPp7SYwA8,[180:240],[184.55:196.67],A lady with white top is sewing the edge of the skirt with the sewing machine.
eEI4xnYFRV4,[0:60],[19.81:33.31],A girl discusses a Halloween themed topic in a short video.
WMKtItR-Soo,[120:180],[120.0:153.14],A girl talks about a piece of fabric and how she's going to turn it into a skirt.
3oV9jyNYTpE,[60:120],[72.31:97.86],The girl prepare the coffee
ZhMGiE6G8mQ,[0:60],[0.0:30.91],A video showing two pieces of tubes
cGeZb7T0lkA,[120:180],[120.0:148.96],Delicious recipe for dog food
cGeZb7T0lkA,[120:180],[148.96:177.92],Delicious recipe for dog food
QyoAfZ1fNlE,[0:60],[3.9:7.2],A do it yourself giant pumpkin spice latte is introduced.
tbiDm5S4d8E,[0:60],[17.4:30.6],The narrator discusses his iPhone and its benefits/features.
xijGkv_dFfU,[120:180],[140.4:150.75],A lady is pouring the coffee from the big jar to the cup.
YNwoQNGQZVI,[0:60],[8.1:41.72],The woman explain mobile charge pin  connected
066VTcdNc9Q,[60:120],[68.41:77.73],coffee make on properly
nvaBI_gNtuY,[0:60],[8.4:34.215],"A parody about dog baking ""Doggie Peanut Butter Cookies""."
nvaBI_gNtuY,[0:60],[34.215:60.03],"A parody about dog baking ""Doggie Peanut Butter Cookies""."
maA4VcZ9KQk,[60:120],[60.0:92.0],Someone is assembling a apple watch
ak6fU7Acxi4,[180:240],[180.0:188.06],A woman pours some whip cream into a bowl.
rJdn6KsrlJw,[60:120],[70.47:104.35],The woman explain how to stitched cutting  method
FJmwaS_r0iI,[0:60],[14.41:31.41],the video is the how to working the experimental.
Vy9ZFs2Ui5I,[180:240],[181.63:189.52],sewing machine stitching was amazing
n-eANE3vCaw,[60:120],[62.7:69.3],The person is trying to mix the paint.
nEWhss1pwvQ,[0:60],[20.41:30.91],The woman notes the back button feature that creates additional comfort in the apron
GbyqhQ-6A1o,[0:60],[17.1:24.9],the man is wearing sunglass
_1LL3SBuhPE,[120:180],[142.31:158.11],He makes a bouque
nN9sBSUMrkQ,[0:60],[21.91:30.31],A character in GTA with white top is getting in to the car.
CUcRPTzXfjI,[0:60],[42.3:47.7],Woman helps little boy put her ipod in box on the table.
oF7fBk2K5VI,[120:180],[137.46:146.35],A man shows how to operate a vehicle on a back road.
tescWzTlGQ0,[60:120],[60.0:90.95],a man explaining how a double clutch works
IqMYLSyMvMw,[60:120],[89.13:101.09],A guy in yellow hoodie is pouring the milk into the bowl the old lady is holding.
b13Z0_NMrQg,[0:60],[0.0:17.86],she's telling to  cent meter mark
b13Z0_NMrQg,[0:60],[17.86:35.72],she's telling to  cent meter mark
W8QFRmEx654,[60:120],[83.96:111.26],A woman adding ingredients into the bag
hAMaeS6uy00,[180:240],[200.36:224.66],A person taps a smartphone screen and navigates to another menu.
BWYsGh8BPlo,[180:240],[180.0:214.64],how to make a homemade coffee
kmMA7jTPBPk,[60:120],[60.0:93.91],Close-ups of Machinery and paper are shown as a man talks about them.
0X-e2qRq_tI,[0:60],[3.9:27.91],a lady drawing a half umbrella cut frog in a note paper and designing it
0X-e2qRq_tI,[0:60],[27.91:51.92],a lady drawing a half umbrella cut frog in a note paper and designing it
wtsGu8yHo2w,[0:60],[9.3:31.355],Describe Fabrix Sleeve
wtsGu8yHo2w,[0:60],[31.355:53.41],Describe Fabrix Sleeve
nFnl3yMFix4,[120:180],[120.0:143.0],someone is making a recipe
nFnl3yMFix4,[120:180],[143.0:166.0],someone is making a recipe
LHQbarLCR2o,[120:180],[130.56:159.82],"A woman showing a tutorial on how to take the right measurements on a customizable paper,"
RYeLB3NNG0A,[120:180],[125.55:154.82],the lady is saying about how she is stitching the clothes.
keMOg6KLxb8,[180:240],[191.44:216.17],How to fold a dish towel for this craft project
AMA020ZNZy0,[120:180],[127.41:158.28],a woman mixing something
WubhLfdpTtE,[0:60],[24.31:30.91],The woman lifts and introduces the dog she's holding.
ZleiCuscqlc,[120:180],[128.01:160.68],The woman explain how to stitched method
MpCjsU7m8wU,[120:180],[121.06:145.01],a woman adding black coffee
AbU0jcKkb_Y,[0:60],[2.1:36.0],Someone is driving a car
APnjS2XtbBs,[0:60],[20.41:30.61],A guy with white shirt is putting the phone on the stand up phone charger.
rJdn6KsrlJw,[180:240],[180.0:190.21],The host made markings on a piece of fabric using a marker.
tZbeWiG6K_Y,[120:180],[120.0:152.05],A woman stands in front of a table with several bottles and a gallon of milk and talks.
MR5iFgJBpYk,[0:60],[0.0:15.9],"Between scenes of a truck driving a country road, a perspective is shown of the view from the mirror."
kheaGoDPXxo,[0:60],[31.5:40.8],woman picks up purple dress from table then folds it in half then sets it back down on table
ZGJeblLZ0rI,[0:60],[0.0:30.91],The introduction on a Do it Yourself shoulder dress
o-xsqkRXFv0,[0:60],[0.0:19.21],a woman making an explanation in a room
o-xsqkRXFv0,[0:60],[19.21:38.42],a woman making an explanation in a room
drrrEjzJLI8,[60:120],[61.54:95.35],A man describing about digital watch
JouKVThRCz4,[0:60],[5.1:28.06],a lady purchasing grocery items in the super market and explaining it
JouKVThRCz4,[0:60],[28.06:51.02],a lady purchasing grocery items in the super market and explaining it
